"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"	"Task"
66	"GBMF"	"C2"	0.767726837209302	"Black"	"male"	"fore"	"Gender"
66	"GWFE"	"C2"	-1.36012713953488	"White"	"female"	"eyes"	"Gender"
66	"GWFF"	"C2"	0.919864558139535	"White"	"female"	"fore"	"Gender"
66	"GWME"	"C2"	-2.3456011627907	"White"	"male"	"eyes"	"Gender"
66	"GWMF"	"C2"	1.36850690697674	"White"	"male"	"fore"	"Gender"
66	"RBFE"	"C2"	1.66671434883721	"Black"	"female"	"eyes"	"Race"
66	"RBFF"	"C2"	1.44982020930233	"Black"	"female"	"fore"	"Race"
66	"RBME"	"C2"	0.472144534883721	"Black"	"male"	"eyes"	"Race"
66	"RBMF"	"C2"	2.8872988372093	"Black"	"male"	"fore"	"Race"
66	"RWFE"	"C2"	-1.20535402325581	"White"	"female"	"eyes"	"Race"
66	"RWFF"	"C2"	1.97946206976744	"White"	"female"	"fore"	"Race"
66	"RWME"	"C2"	0.913464139534884	"White"	"male"	"eyes"	"Race"
66	"RWMF"	"C2"	0.597913976744186	"White"	"male"	"fore"	"Race"
1	"GBFE"	"CPZ"	3.98231418604651	"Black"	"female"	"eyes"	"Gender"
1	"GBFF"	"CPZ"	-1.89671534883721	"Black"	"female"	"fore"	"Gender"
1	"GBME"	"CPZ"	-1.79084165116279	"Black"	"male"	"eyes"	"Gender"
1	"GBMF"	"CPZ"	1.05231506976744	"Black"	"male"	"fore"	"Gender"
1	"GWFE"	"CPZ"	-0.824483093023256	"White"	"female"	"eyes"	"Gender"
1	"GWFF"	"CPZ"	0.145136358139535	"White"	"female"	"fore"	"Gender"
1	"GWME"	"CPZ"	-1.16510793023256	"White"	"male"	"eyes"	"Gender"
1	"GWMF"	"CPZ"	-1.76614404651163	"White"	"male"	"fore"	"Gender"
1	"RBFE"	"CPZ"	-0.0523867279069767	"Black"	"female"	"eyes"	"Race"
1	"RBFF"	"CPZ"	1.63049588372093	"Black"	"female"	"fore"	"Race"
1	"RBME"	"CPZ"	-1.5745193255814	"Black"	"male"	"eyes"	"Race"
1	"RBMF"	"CPZ"	-0.57119823255814	"Black"	"male"	"fore"	"Race"
1	"RWFE"	"CPZ"	-0.257684372093023	"White"	"female"	"eyes"	"Race"
1	"RWFF"	"CPZ"	0.109248004651163	"White"	"female"	"fore"	"Race"
1	"RWME"	"CPZ"	-3.01967581395349	"White"	"male"	"eyes"	"Race"
1	"RWMF"	"CPZ"	0.0412811441860465	"White"	"male"	"fore"	"Race"
2	"GBFE"	"CPZ"	3.7145711627907	"Black"	"female"	"eyes"	"Gender"
2	"GBFF"	"CPZ"	3.68901744186047	"Black"	"female"	"fore"	"Gender"
2	"GBME"	"CPZ"	3.98190069767442	"Black"	"male"	"eyes"	"Gender"
2	"GBMF"	"CPZ"	5.04416395348837	"Black"	"male"	"fore"	"Gender"
2	"GWFE"	"CPZ"	2.64907279069767	"White"	"female"	"eyes"	"Gender"
2	"GWFF"	"CPZ"	2.8582776744186	"White"	"female"	"fore"	"Gender"
2	"GWME"	"CPZ"	2.50715813953488	"White"	"male"	"eyes"	"Gender"
2	"GWMF"	"CPZ"	5.03176069767442	"White"	"male"	"fore"	"Gender"
2	"RBFE"	"CPZ"	2.53185302325581	"Black"	"female"	"eyes"	"Race"
2	"RBFF"	"CPZ"	2.91061627906977	"Black"	"female"	"fore"	"Race"
2	"RBME"	"CPZ"	0.998686232558139	"Black"	"male"	"eyes"	"Race"
2	"RBMF"	"CPZ"	1.39334727906977	"Black"	"male"	"fore"	"Race"
2	"RWFE"	"CPZ"	2.83718186046512	"White"	"female"	"eyes"	"Race"
2	"RWFF"	"CPZ"	3.84393023255814	"White"	"female"	"fore"	"Race"
2	"RWME"	"CPZ"	3.77677465116279	"White"	"male"	"eyes"	"Race"
2	"RWMF"	"CPZ"	2.67548465116279	"White"	"male"	"fore"	"Race"
3	"GBFE"	"CPZ"	-0.248948255813953	"Black"	"female"	"eyes"	"Gender"
3	"GBFF"	"CPZ"	-0.565187046511628	"Black"	"female"	"fore"	"Gender"
3	"GBME"	"CPZ"	-1.92237169767442	"Black"	"male"	"eyes"	"Gender"
3	"GBMF"	"CPZ"	-0.307180348837209	"Black"	"male"	"fore"	"Gender"
3	"GWFE"	"CPZ"	-2.4042211627907	"White"	"female"	"eyes"	"Gender"
3	"GWFF"	"CPZ"	-0.493310720930233	"White"	"female"	"fore"	"Gender"
3	"GWME"	"CPZ"	-1.39102220930233	"White"	"male"	"eyes"	"Gender"
3	"GWMF"	"CPZ"	-0.919643488372093	"White"	"male"	"fore"	"Gender"
3	"RBFE"	"CPZ"	-0.676516627906977	"Black"	"female"	"eyes"	"Race"
3	"RBFF"	"CPZ"	0.559540674418605	"Black"	"female"	"fore"	"Race"
3	"RBME"	"CPZ"	1.78715190697674	"Black"	"male"	"eyes"	"Race"
3	"RBMF"	"CPZ"	0.874942953488372	"Black"	"male"	"fore"	"Race"
3	"RWFE"	"CPZ"	0.413515534883721	"White"	"female"	"eyes"	"Race"
3	"RWFF"	"CPZ"	0.517428697674419	"White"	"female"	"fore"	"Race"
3	"RWME"	"CPZ"	1.59691897674419	"White"	"male"	"eyes"	"Race"
3	"RWMF"	"CPZ"	0.357387651162791	"White"	"male"	"fore"	"Race"
5	"GBFE"	"CPZ"	3.56388139534884	"Black"	"female"	"eyes"	"Gender"
5	"GBFF"	"CPZ"	3.00990441860465	"Black"	"female"	"fore"	"Gender"
5	"GBME"	"CPZ"	4.92524418604651	"Black"	"male"	"eyes"	"Gender"
5	"GBMF"	"CPZ"	4.06287976744186	"Black"	"male"	"fore"	"Gender"
5	"GWFE"	"CPZ"	3.90609860465116	"White"	"female"	"eyes"	"Gender"
5	"GWFF"	"CPZ"	3.16841023255814	"White"	"female"	"fore"	"Gender"
5	"GWME"	"CPZ"	2.70026209302326	"White"	"male"	"eyes"	"Gender"
5	"GWMF"	"CPZ"	1.61338986046512	"White"	"male"	"fore"	"Gender"
5	"RBFE"	"CPZ"	3.19146651162791	"Black"	"female"	"eyes"	"Race"
5	"RBFF"	"CPZ"	2.53928372093023	"Black"	"female"	"fore"	"Race"
5	"RBME"	"CPZ"	3.41409790697674	"Black"	"male"	"eyes"	"Race"
5	"RBMF"	"CPZ"	3.05921325581395	"Black"	"male"	"fore"	"Race"
5	"RWFE"	"CPZ"	2.41849162790698	"White"	"female"	"eyes"	"Race"
5	"RWFF"	"CPZ"	0.992856976744186	"White"	"female"	"fore"	"Race"
5	"RWME"	"CPZ"	2.20527488372093	"White"	"male"	"eyes"	"Race"
5	"RWMF"	"CPZ"	2.64904209302326	"White"	"male"	"fore"	"Race"
7	"GBFE"	"CPZ"	-2.60818744186047	"Black"	"female"	"eyes"	"Gender"
7	"GBFF"	"CPZ"	-0.774336581395349	"Black"	"female"	"fore"	"Gender"
7	"GBME"	"CPZ"	-1.78172486046512	"Black"	"male"	"eyes"	"Gender"
7	"GBMF"	"CPZ"	-1.02837025581395	"Black"	"male"	"fore"	"Gender"
7	"GWFE"	"CPZ"	-0.830986186046512	"White"	"female"	"eyes"	"Gender"
7	"GWFF"	"CPZ"	-2.32158790697674	"White"	"female"	"fore"	"Gender"
7	"GWME"	"CPZ"	0.35734888372093	"White"	"male"	"eyes"	"Gender"
7	"GWMF"	"CPZ"	-3.03699186046512	"White"	"male"	"fore"	"Gender"
7	"RBFE"	"CPZ"	-1.26571834883721	"Black"	"female"	"eyes"	"Race"
7	"RBFF"	"CPZ"	-2.73787069767442	"Black"	"female"	"fore"	"Race"
7	"RBME"	"CPZ"	-3.74694837209302	"Black"	"male"	"eyes"	"Race"
7	"RBMF"	"CPZ"	-0.253148558139535	"Black"	"male"	"fore"	"Race"
7	"RWFE"	"CPZ"	-1.09519923255814	"White"	"female"	"eyes"	"Race"
7	"RWFF"	"CPZ"	-0.327776186046512	"White"	"female"	"fore"	"Race"
7	"RWME"	"CPZ"	-0.982187209302326	"White"	"male"	"eyes"	"Race"
7	"RWMF"	"CPZ"	-2.21063674418605	"White"	"male"	"fore"	"Race"
8	"GBFE"	"CPZ"	1.32613627906977	"Black"	"female"	"eyes"	"Gender"
8	"GBFF"	"CPZ"	1.4232351627907	"Black"	"female"	"fore"	"Gender"
8	"GBME"	"CPZ"	1.27916637209302	"Black"	"male"	"eyes"	"Gender"
8	"GBMF"	"CPZ"	1.16573686046512	"Black"	"male"	"fore"	"Gender"
8	"GWFE"	"CPZ"	1.05188760465116	"White"	"female"	"eyes"	"Gender"
8	"GWFF"	"CPZ"	0.418329372093023	"White"	"female"	"fore"	"Gender"
8	"GWME"	"CPZ"	0.311031558139535	"White"	"male"	"eyes"	"Gender"
8	"GWMF"	"CPZ"	1.27647520930233	"White"	"male"	"fore"	"Gender"
8	"RBFE"	"CPZ"	1.47109162790698	"Black"	"female"	"eyes"	"Race"
8	"RBFF"	"CPZ"	0.0558967093023256	"Black"	"female"	"fore"	"Race"
8	"RBME"	"CPZ"	-0.271374813953488	"Black"	"male"	"eyes"	"Race"
8	"RBMF"	"CPZ"	-0.120776188372093	"Black"	"male"	"fore"	"Race"
8	"RWFE"	"CPZ"	1.08103551162791	"White"	"female"	"eyes"	"Race"
8	"RWFF"	"CPZ"	-0.415335930232558	"White"	"female"	"fore"	"Race"
8	"RWME"	"CPZ"	0.905904046511628	"White"	"male"	"eyes"	"Race"
8	"RWMF"	"CPZ"	0.411087372093023	"White"	"male"	"fore"	"Race"
9	"GBFE"	"CPZ"	6.80056069767442	"Black"	"female"	"eyes"	"Gender"
9	"GBFF"	"CPZ"	5.39381372093023	"Black"	"female"	"fore"	"Gender"
9	"GBME"	"CPZ"	2.66749162790698	"Black"	"male"	"eyes"	"Gender"
9	"GBMF"	"CPZ"	2.30397744186047	"Black"	"male"	"fore"	"Gender"
9	"GWFE"	"CPZ"	6.65310069767442	"White"	"female"	"eyes"	"Gender"
9	"GWFF"	"CPZ"	4.8811388372093	"White"	"female"	"fore"	"Gender"
9	"GWME"	"CPZ"	4.88663418604651	"White"	"male"	"eyes"	"Gender"
9	"GWMF"	"CPZ"	4.18021906976744	"White"	"male"	"fore"	"Gender"
9	"RBFE"	"CPZ"	6.60004372093023	"Black"	"female"	"eyes"	"Race"
9	"RBFF"	"CPZ"	6.86357930232558	"Black"	"female"	"fore"	"Race"
9	"RBME"	"CPZ"	4.87386372093023	"Black"	"male"	"eyes"	"Race"
9	"RBMF"	"CPZ"	5.10020441860465	"Black"	"male"	"fore"	"Race"
9	"RWFE"	"CPZ"	7.12471674418605	"White"	"female"	"eyes"	"Race"
9	"RWFF"	"CPZ"	2.46406906976744	"White"	"female"	"fore"	"Race"
9	"RWME"	"CPZ"	5.25482023255814	"White"	"male"	"eyes"	"Race"
9	"RWMF"	"CPZ"	4.54007	"White"	"male"	"fore"	"Race"
10	"GBFE"	"CPZ"	0.381363674418605	"Black"	"female"	"eyes"	"Gender"
10	"GBFF"	"CPZ"	1.81367434883721	"Black"	"female"	"fore"	"Gender"
10	"GBME"	"CPZ"	0.0138596537209302	"Black"	"male"	"eyes"	"Gender"
10	"GBMF"	"CPZ"	0.110775055813953	"Black"	"male"	"fore"	"Gender"
10	"GWFE"	"CPZ"	0.379683186046512	"White"	"female"	"eyes"	"Gender"
10	"GWFF"	"CPZ"	0.929567139534884	"White"	"female"	"fore"	"Gender"
10	"GWME"	"CPZ"	0.807430837209302	"White"	"male"	"eyes"	"Gender"
10	"GWMF"	"CPZ"	1.5323806744186	"White"	"male"	"fore"	"Gender"
10	"RBFE"	"CPZ"	1.24141458139535	"Black"	"female"	"eyes"	"Race"
10	"RBFF"	"CPZ"	3.17195604651163	"Black"	"female"	"fore"	"Race"
10	"RBME"	"CPZ"	1.52068609302326	"Black"	"male"	"eyes"	"Race"
10	"RBMF"	"CPZ"	1.61160597674419	"Black"	"male"	"fore"	"Race"
10	"RWFE"	"CPZ"	1.67539925581395	"White"	"female"	"eyes"	"Race"
10	"RWFF"	"CPZ"	-0.815991837209302	"White"	"female"	"fore"	"Race"
10	"RWME"	"CPZ"	0.776243046511628	"White"	"male"	"eyes"	"Race"
10	"RWMF"	"CPZ"	1.43160876744186	"White"	"male"	"fore"	"Race"
11	"GBFE"	"CPZ"	1.97990465116279	"Black"	"female"	"eyes"	"Gender"
11	"GBFF"	"CPZ"	0.621328558139535	"Black"	"female"	"fore"	"Gender"
11	"GBME"	"CPZ"	0.921814209302326	"Black"	"male"	"eyes"	"Gender"
11	"GBMF"	"CPZ"	-0.293504348837209	"Black"	"male"	"fore"	"Gender"
11	"GWFE"	"CPZ"	0.920902186046512	"White"	"female"	"eyes"	"Gender"
11	"GWFF"	"CPZ"	0.397969860465116	"White"	"female"	"fore"	"Gender"
11	"GWME"	"CPZ"	0.0548601372093023	"White"	"male"	"eyes"	"Gender"
11	"GWMF"	"CPZ"	-0.998559	"White"	"male"	"fore"	"Gender"
11	"RBFE"	"CPZ"	0.691981139534884	"Black"	"female"	"eyes"	"Race"
11	"RBFF"	"CPZ"	0.113887651162791	"Black"	"female"	"fore"	"Race"
11	"RBME"	"CPZ"	0.440563348837209	"Black"	"male"	"eyes"	"Race"
11	"RBMF"	"CPZ"	2.05031725581395	"Black"	"male"	"fore"	"Race"
11	"RWFE"	"CPZ"	0.184822279069767	"White"	"female"	"eyes"	"Race"
11	"RWFF"	"CPZ"	-0.263696325581395	"White"	"female"	"fore"	"Race"
11	"RWME"	"CPZ"	0.0936649418604651	"White"	"male"	"eyes"	"Race"
11	"RWMF"	"CPZ"	0.417663348837209	"White"	"male"	"fore"	"Race"
12	"GBFE"	"CPZ"	8.75582232558139	"Black"	"female"	"eyes"	"Gender"
12	"GBFF"	"CPZ"	6.9429788372093	"Black"	"female"	"fore"	"Gender"
12	"GBME"	"CPZ"	6.32310860465116	"Black"	"male"	"eyes"	"Gender"
12	"GBMF"	"CPZ"	8.26985953488372	"Black"	"male"	"fore"	"Gender"
12	"GWFE"	"CPZ"	4.69092441860465	"White"	"female"	"eyes"	"Gender"
12	"GWFF"	"CPZ"	10.6529951162791	"White"	"female"	"fore"	"Gender"
12	"GWME"	"CPZ"	6.49160046511628	"White"	"male"	"eyes"	"Gender"
12	"GWMF"	"CPZ"	4.85941325581395	"White"	"male"	"fore"	"Gender"
12	"RBFE"	"CPZ"	5.01867511627907	"Black"	"female"	"eyes"	"Race"
12	"RBFF"	"CPZ"	7.74963534883721	"Black"	"female"	"fore"	"Race"
12	"RBME"	"CPZ"	7.45092023255814	"Black"	"male"	"eyes"	"Race"
12	"RBMF"	"CPZ"	5.61977325581395	"Black"	"male"	"fore"	"Race"
12	"RWFE"	"CPZ"	3.32991558139535	"White"	"female"	"eyes"	"Race"
12	"RWFF"	"CPZ"	5.41200418604651	"White"	"female"	"fore"	"Race"
12	"RWME"	"CPZ"	6.28651186046512	"White"	"male"	"eyes"	"Race"
12	"RWMF"	"CPZ"	4.1755576744186	"White"	"male"	"fore"	"Race"
13	"GBFE"	"CPZ"	1.31339953488372	"Black"	"female"	"eyes"	"Gender"
13	"GBFF"	"CPZ"	1.44652627906977	"Black"	"female"	"fore"	"Gender"
13	"GBME"	"CPZ"	-0.124019541860465	"Black"	"male"	"eyes"	"Gender"
13	"GBMF"	"CPZ"	0.599324023255814	"Black"	"male"	"fore"	"Gender"
13	"GWFE"	"CPZ"	0.239904139534884	"White"	"female"	"eyes"	"Gender"
13	"GWFF"	"CPZ"	-1.20843609302326	"White"	"female"	"fore"	"Gender"
13	"GWME"	"CPZ"	0.885046093023256	"White"	"male"	"eyes"	"Gender"
13	"GWMF"	"CPZ"	1.72521420930233	"White"	"male"	"fore"	"Gender"
13	"RBFE"	"CPZ"	4.34899069767442	"Black"	"female"	"eyes"	"Race"
13	"RBFF"	"CPZ"	3.91892558139535	"Black"	"female"	"fore"	"Race"
13	"RBME"	"CPZ"	1.92882781395349	"Black"	"male"	"eyes"	"Race"
13	"RBMF"	"CPZ"	4.18904046511628	"Black"	"male"	"fore"	"Race"
13	"RWFE"	"CPZ"	-4.19186209302326	"White"	"female"	"eyes"	"Race"
13	"RWFF"	"CPZ"	0.539401348837209	"White"	"female"	"fore"	"Race"
13	"RWME"	"CPZ"	1.52855079069767	"White"	"male"	"eyes"	"Race"
13	"RWMF"	"CPZ"	1.72366130232558	"White"	"male"	"fore"	"Race"
14	"GBFE"	"CPZ"	4.12361627906977	"Black"	"female"	"eyes"	"Gender"
14	"GBFF"	"CPZ"	4.07441139534884	"Black"	"female"	"fore"	"Gender"
14	"GBME"	"CPZ"	1.76409709302326	"Black"	"male"	"eyes"	"Gender"
14	"GBMF"	"CPZ"	3.72682441860465	"Black"	"male"	"fore"	"Gender"
14	"GWFE"	"CPZ"	1.11880404651163	"White"	"female"	"eyes"	"Gender"
14	"GWFF"	"CPZ"	1.64312755813953	"White"	"female"	"fore"	"Gender"
14	"GWME"	"CPZ"	3.16477744186047	"White"	"male"	"eyes"	"Gender"
14	"GWMF"	"CPZ"	1.11198627906977	"White"	"male"	"fore"	"Gender"
14	"RBFE"	"CPZ"	5.44470697674419	"Black"	"female"	"eyes"	"Race"
14	"RBFF"	"CPZ"	4.62077209302326	"Black"	"female"	"fore"	"Race"
14	"RBME"	"CPZ"	5.09678441860465	"Black"	"male"	"eyes"	"Race"
14	"RBMF"	"CPZ"	5.01775697674419	"Black"	"male"	"fore"	"Race"
14	"RWFE"	"CPZ"	3.31462209302326	"White"	"female"	"eyes"	"Race"
14	"RWFF"	"CPZ"	4.8444588372093	"White"	"female"	"fore"	"Race"
14	"RWME"	"CPZ"	4.72977744186047	"White"	"male"	"eyes"	"Race"
14	"RWMF"	"CPZ"	4.23998860465116	"White"	"male"	"fore"	"Race"
16	"GBFE"	"CPZ"	1.69798213953488	"Black"	"female"	"eyes"	"Gender"
16	"GBFF"	"CPZ"	1.85755774418605	"Black"	"female"	"fore"	"Gender"
16	"GBME"	"CPZ"	3.04312069767442	"Black"	"male"	"eyes"	"Gender"
16	"GBMF"	"CPZ"	2.81074046511628	"Black"	"male"	"fore"	"Gender"
16	"GWFE"	"CPZ"	1.17382795348837	"White"	"female"	"eyes"	"Gender"
16	"GWFF"	"CPZ"	1.65270390697674	"White"	"female"	"fore"	"Gender"
16	"GWME"	"CPZ"	2.42477534883721	"White"	"male"	"eyes"	"Gender"
16	"GWMF"	"CPZ"	1.3083571627907	"White"	"male"	"fore"	"Gender"
16	"RBFE"	"CPZ"	2.76837302325581	"Black"	"female"	"eyes"	"Race"
16	"RBFF"	"CPZ"	2.91910069767442	"Black"	"female"	"fore"	"Race"
16	"RBME"	"CPZ"	2.11419325581395	"Black"	"male"	"eyes"	"Race"
16	"RBMF"	"CPZ"	1.02707479069767	"Black"	"male"	"fore"	"Race"
16	"RWFE"	"CPZ"	1.05703490697674	"White"	"female"	"eyes"	"Race"
16	"RWFF"	"CPZ"	0.473936069767442	"White"	"female"	"fore"	"Race"
16	"RWME"	"CPZ"	-0.746493511627907	"White"	"male"	"eyes"	"Race"
16	"RWMF"	"CPZ"	-1.96369197674419	"White"	"male"	"fore"	"Race"
17	"GBFE"	"CPZ"	0.560132581395349	"Black"	"female"	"eyes"	"Gender"
17	"GBFF"	"CPZ"	-1.88543893023256	"Black"	"female"	"fore"	"Gender"
17	"GBME"	"CPZ"	-2.99925790697674	"Black"	"male"	"eyes"	"Gender"
17	"GBMF"	"CPZ"	-1.33723569767442	"Black"	"male"	"fore"	"Gender"
17	"GWFE"	"CPZ"	-1.95820160465116	"White"	"female"	"eyes"	"Gender"
17	"GWFF"	"CPZ"	1.99809725581395	"White"	"female"	"fore"	"Gender"
17	"GWME"	"CPZ"	-1.95613413953488	"White"	"male"	"eyes"	"Gender"
17	"GWMF"	"CPZ"	0.157119558139535	"White"	"male"	"fore"	"Gender"
17	"RBFE"	"CPZ"	-0.709076860465116	"Black"	"female"	"eyes"	"Race"
17	"RBFF"	"CPZ"	-2.57375139534884	"Black"	"female"	"fore"	"Race"
17	"RBME"	"CPZ"	-3.96215953488372	"Black"	"male"	"eyes"	"Race"
17	"RBMF"	"CPZ"	-1.00684255813953	"Black"	"male"	"fore"	"Race"
17	"RWFE"	"CPZ"	-2.10016906976744	"White"	"female"	"eyes"	"Race"
17	"RWFF"	"CPZ"	-2.13415697674419	"White"	"female"	"fore"	"Race"
17	"RWME"	"CPZ"	-3.79035604651163	"White"	"male"	"eyes"	"Race"
17	"RWMF"	"CPZ"	-1.36864381395349	"White"	"male"	"fore"	"Race"
20	"GBFE"	"CPZ"	2.93787744186046	"Black"	"female"	"eyes"	"Gender"
20	"GBFF"	"CPZ"	1.32488327906977	"Black"	"female"	"fore"	"Gender"
20	"GBME"	"CPZ"	0.934583418604651	"Black"	"male"	"eyes"	"Gender"
20	"GBMF"	"CPZ"	2.76232976744186	"Black"	"male"	"fore"	"Gender"
20	"GWFE"	"CPZ"	1.58049976744186	"White"	"female"	"eyes"	"Gender"
20	"GWFF"	"CPZ"	0.656104558139535	"White"	"female"	"fore"	"Gender"
20	"GWME"	"CPZ"	1.12647323255814	"White"	"male"	"eyes"	"Gender"
20	"GWMF"	"CPZ"	0.292788674418605	"White"	"male"	"fore"	"Gender"
20	"RBFE"	"CPZ"	3.89887976744186	"Black"	"female"	"eyes"	"Race"
20	"RBFF"	"CPZ"	2.66894046511628	"Black"	"female"	"fore"	"Race"
20	"RBME"	"CPZ"	2.22341837209302	"Black"	"male"	"eyes"	"Race"
20	"RBMF"	"CPZ"	2.13195372093023	"Black"	"male"	"fore"	"Race"
20	"RWFE"	"CPZ"	0.61548988372093	"White"	"female"	"eyes"	"Race"
20	"RWFF"	"CPZ"	0.500083790697674	"White"	"female"	"fore"	"Race"
20	"RWME"	"CPZ"	1.51353269767442	"White"	"male"	"eyes"	"Race"
20	"RWMF"	"CPZ"	1.32148662790698	"White"	"male"	"fore"	"Race"
21	"GBFE"	"CPZ"	3.88146837209302	"Black"	"female"	"eyes"	"Gender"
21	"GBFF"	"CPZ"	4.55080465116279	"Black"	"female"	"fore"	"Gender"
21	"GBME"	"CPZ"	4.2501323255814	"Black"	"male"	"eyes"	"Gender"
21	"GBMF"	"CPZ"	3.13654790697674	"Black"	"male"	"fore"	"Gender"
21	"GWFE"	"CPZ"	2.53352488372093	"White"	"female"	"eyes"	"Gender"
21	"GWFF"	"CPZ"	4.62508627906977	"White"	"female"	"fore"	"Gender"
21	"GWME"	"CPZ"	4.51203697674419	"White"	"male"	"eyes"	"Gender"
21	"GWMF"	"CPZ"	3.21561441860465	"White"	"male"	"fore"	"Gender"
21	"RBFE"	"CPZ"	4.83099418604651	"Black"	"female"	"eyes"	"Race"
21	"RBFF"	"CPZ"	2.96630674418605	"Black"	"female"	"fore"	"Race"
21	"RBME"	"CPZ"	4.47320069767442	"Black"	"male"	"eyes"	"Race"
21	"RBMF"	"CPZ"	1.97956102325581	"Black"	"male"	"fore"	"Race"
21	"RWFE"	"CPZ"	3.46277627906977	"White"	"female"	"eyes"	"Race"
21	"RWFF"	"CPZ"	3.64141488372093	"White"	"female"	"fore"	"Race"
21	"RWME"	"CPZ"	2.72237930232558	"White"	"male"	"eyes"	"Race"
21	"RWMF"	"CPZ"	4.47290511627907	"White"	"male"	"fore"	"Race"
22	"GBFE"	"CPZ"	2.60176488372093	"Black"	"female"	"eyes"	"Gender"
22	"GBFF"	"CPZ"	1.19935972093023	"Black"	"female"	"fore"	"Gender"
22	"GBME"	"CPZ"	1.64765427906977	"Black"	"male"	"eyes"	"Gender"
22	"GBMF"	"CPZ"	0.893135604651163	"Black"	"male"	"fore"	"Gender"
22	"GWFE"	"CPZ"	1.28479104651163	"White"	"female"	"eyes"	"Gender"
22	"GWFF"	"CPZ"	0.143348388372093	"White"	"female"	"fore"	"Gender"
22	"GWME"	"CPZ"	1.24104218604651	"White"	"male"	"eyes"	"Gender"
22	"GWMF"	"CPZ"	0.688653139534884	"White"	"male"	"fore"	"Gender"
22	"RBFE"	"CPZ"	3.97217790697674	"Black"	"female"	"eyes"	"Race"
22	"RBFF"	"CPZ"	2.54857441860465	"Black"	"female"	"fore"	"Race"
22	"RBME"	"CPZ"	1.72456534883721	"Black"	"male"	"eyes"	"Race"
22	"RBMF"	"CPZ"	2.0914823255814	"Black"	"male"	"fore"	"Race"
22	"RWFE"	"CPZ"	2.67641697674419	"White"	"female"	"eyes"	"Race"
22	"RWFF"	"CPZ"	2.82750209302326	"White"	"female"	"fore"	"Race"
22	"RWME"	"CPZ"	2.72745279069767	"White"	"male"	"eyes"	"Race"
22	"RWMF"	"CPZ"	1.39009497674419	"White"	"male"	"fore"	"Race"
23	"GBFE"	"CPZ"	-0.232378930232558	"Black"	"female"	"eyes"	"Gender"
23	"GBFF"	"CPZ"	-0.482286790697674	"Black"	"female"	"fore"	"Gender"
23	"GBME"	"CPZ"	-1.29107688372093	"Black"	"male"	"eyes"	"Gender"
23	"GBMF"	"CPZ"	1.76866130232558	"Black"	"male"	"fore"	"Gender"
23	"GWFE"	"CPZ"	-0.322804023255814	"White"	"female"	"eyes"	"Gender"
23	"GWFF"	"CPZ"	1.5369423255814	"White"	"female"	"fore"	"Gender"
23	"GWME"	"CPZ"	-0.0136472525581395	"White"	"male"	"eyes"	"Gender"
23	"GWMF"	"CPZ"	-0.36097211627907	"White"	"male"	"fore"	"Gender"
23	"RBFE"	"CPZ"	2.8270411627907	"Black"	"female"	"eyes"	"Race"
23	"RBFF"	"CPZ"	1.04948818604651	"Black"	"female"	"fore"	"Race"
23	"RBME"	"CPZ"	1.73207939534884	"Black"	"male"	"eyes"	"Race"
23	"RBMF"	"CPZ"	1.799578	"Black"	"male"	"fore"	"Race"
23	"RWFE"	"CPZ"	0.823802209302326	"White"	"female"	"eyes"	"Race"
23	"RWFF"	"CPZ"	0.642464488372093	"White"	"female"	"fore"	"Race"
23	"RWME"	"CPZ"	-0.063139588372093	"White"	"male"	"eyes"	"Race"
23	"RWMF"	"CPZ"	1.9409938372093	"White"	"male"	"fore"	"Race"
24	"GBFE"	"CPZ"	1.36123530232558	"Black"	"female"	"eyes"	"Gender"
24	"GBFF"	"CPZ"	1.31111018604651	"Black"	"female"	"fore"	"Gender"
24	"GBME"	"CPZ"	1.63180781395349	"Black"	"male"	"eyes"	"Gender"
24	"GBMF"	"CPZ"	3.23406046511628	"Black"	"male"	"fore"	"Gender"
24	"GWFE"	"CPZ"	4.22037279069767	"White"	"female"	"eyes"	"Gender"
24	"GWFF"	"CPZ"	1.60253669767442	"White"	"female"	"fore"	"Gender"
24	"GWME"	"CPZ"	1.79526779069767	"White"	"male"	"eyes"	"Gender"
24	"GWMF"	"CPZ"	0.922154790697674	"White"	"male"	"fore"	"Gender"
24	"RBFE"	"CPZ"	3.11647046511628	"Black"	"female"	"eyes"	"Race"
24	"RBFF"	"CPZ"	2.06676	"Black"	"female"	"fore"	"Race"
24	"RBME"	"CPZ"	2.03721760465116	"Black"	"male"	"eyes"	"Race"
24	"RBMF"	"CPZ"	0.513254720930233	"Black"	"male"	"fore"	"Race"
24	"RWFE"	"CPZ"	1.71329172093023	"White"	"female"	"eyes"	"Race"
24	"RWFF"	"CPZ"	0.911934069767442	"White"	"female"	"fore"	"Race"
24	"RWME"	"CPZ"	3.52007162790698	"White"	"male"	"eyes"	"Race"
24	"RWMF"	"CPZ"	0.373188046511628	"White"	"male"	"fore"	"Race"
25	"GBFE"	"CPZ"	-0.147339118604651	"Black"	"female"	"eyes"	"Gender"
25	"GBFF"	"CPZ"	2.39138279069767	"Black"	"female"	"fore"	"Gender"
25	"GBME"	"CPZ"	-0.041232311627907	"Black"	"male"	"eyes"	"Gender"
25	"GBMF"	"CPZ"	-1.20963597674419	"Black"	"male"	"fore"	"Gender"
